L,mu,cvr,f,m,cs/cw,BE,CBEmuFactor,CBE_mu_m_Factor,DF+DL,NB 1 day (Fit),NB L days (Fit),NB R+L=1+L days (FitConv),NB m days (FitConv),NB m+1 days (FitConv),NB m+L days (FitConv),NB m+L+1 days (FitConv),LB_S,UB_S,,,,,,,
3,4,0.7,0,3,5,4,1.00E+00,0.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
3,4,0.7,0,3,5,12,0.00E+00,1.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
4,4,0.7,0,4,0.2,1,0.00E+00,0.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,0,4,0.2,4,1.00E+00,0.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,0,4,0.2,16,0.00E+00,1.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,0,4,1,1,0.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0,4,1,4,1.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0,4,1,16,0.00E+00,1.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0,4,5,1,0.00E+00,0.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
4,4,0.7,0,4,5,4,1.00E+00,0.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
4,4,0.7,0,4,5,16,0.00E+00,1.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
5,4,0.7,0,5,0.2,1,0.00E+00,0.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,0,5,0.2,4,1.00E+00,0.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,0,5,0.2,20,0.00E+00,1.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,0,5,1,1,0.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0,5,1,4,1.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0,5,1,20,0.00E+00,1.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0,5,5,1,0.00E+00,0.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
5,4,0.7,0,5,5,4,1.00E+00,0.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
5,4,0.7,0,5,5,20,0.00E+00,1.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
3,4,0.7,0.5,3,0.2,1,0.00E+00,0.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,0.5,3,0.2,4,1.00E+00,0.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,0.5,3,0.2,12,0.00E+00,1.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,0.5,3,1,1,0.00E+00,0.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,0.5,3,1,4,1.00E+00,0.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,0.5,3,1,12,0.00E+00,1.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,0.5,3,5,1,0.00E+00,0.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
3,4,0.7,0.5,3,5,4,1.00E+00,0.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
3,4,0.7,0.5,3,5,12,0.00E+00,1.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
4,4,0.7,0.5,4,0.2,1,0.00E+00,0.00E+00,8,3,13,17,13,17,28,32,0,28,,,,,,,
4,4,0.7,0.5,4,0.2,4,1.00E+00,0.00E+00,8,3,13,17,13,17,28,32,0,28,,,,,,,
4,4,0.7,0.5,4,0.2,16,0.00E+00,1.00E+00,8,3,13,17,13,17,28,32,0,28,,,,,,,
4,4,0.7,0.5,4,1,1,0.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0.5,4,1,4,1.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0.5,4,1,16,0.00E+00,1.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,0.5,4,5,1,0.00E+00,0.00E+00,8,5,19,23,19,23,36,40,0,36,,,,,,,
4,4,0.7,0.5,4,5,4,1.00E+00,0.00E+00,8,5,19,23,19,23,36,40,0,36,,,,,,,
4,4,0.7,0.5,4,5,16,0.00E+00,1.00E+00,8,5,19,23,19,23,36,40,0,36,,,,,,,
5,4,0.7,0.5,5,0.2,1,0.00E+00,0.00E+00,8,3,17,21,17,21,36,40,0,36,,,,,,,
5,4,0.7,0.5,5,0.2,4,1.00E+00,0.00E+00,8,3,17,21,17,21,36,40,0,36,,,,,,,
5,4,0.7,0.5,5,0.2,20,0.00E+00,1.00E+00,8,3,17,21,17,21,36,40,0,36,,,,,,,
5,4,0.7,0.5,5,1,1,0.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0.5,5,1,4,1.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0.5,5,1,20,0.00E+00,1.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,0.5,5,5,1,0.00E+00,0.00E+00,8,5,23,27,23,27,44,48,0,44,,,,,,,
5,4,0.7,0.5,5,5,4,1.00E+00,0.00E+00,8,5,23,27,23,27,44,48,0,44,,,,,,,
5,4,0.7,0.5,5,5,20,0.00E+00,1.00E+00,8,5,23,27,23,27,44,48,0,44,,,,,,,
3,4,0.7,1,3,0.2,1,0.00E+00,0.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,1,3,0.2,4,1.00E+00,0.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,1,3,0.2,12,0.00E+00,1.00E+00,8,3,10,13,10,13,21,24,0,21,,,,,,,
3,4,0.7,1,3,1,1,0.00E+00,0.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,1,3,1,4,1.00E+00,0.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,1,3,1,12,0.00E+00,1.00E+00,8,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,0.7,1,3,5,1,0.00E+00,0.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
3,4,0.7,1,3,5,4,1.00E+00,0.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
3,4,0.7,1,3,5,12,0.00E+00,1.00E+00,8,5,14,19,14,19,27,32,0,27,,,,,,,
4,4,0.7,1,4,0.2,1,0.00E+00,0.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,1,4,0.2,4,1.00E+00,0.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,1,4,0.2,16,0.00E+00,1.00E+00,8,3,13,17,13,17,28,30,0,28,,,,,,,
4,4,0.7,1,4,1,1,0.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,1,4,1,4,1.00E+00,0.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,1,4,1,16,0.00E+00,1.00E+00,8,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,0.7,1,4,5,1,0.00E+00,0.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
4,4,0.7,1,4,5,4,1.00E+00,0.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
4,4,0.7,1,4,5,16,0.00E+00,1.00E+00,8,5,19,23,19,23,36,42,0,36,,,,,,,
5,4,0.7,1,5,0.2,1,0.00E+00,0.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,1,5,0.2,4,1.00E+00,0.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,1,5,0.2,20,0.00E+00,1.00E+00,8,3,17,21,17,21,34,38,0,34,,,,,,,
5,4,0.7,1,5,1,1,0.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,1,5,1,4,1.00E+00,0.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,1,5,1,20,0.00E+00,1.00E+00,8,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,0.7,1,5,5,1,0.00E+00,0.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
5,4,0.7,1,5,5,4,1.00E+00,0.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
5,4,0.7,1,5,5,20,0.00E+00,1.00E+00,8,5,23,27,23,27,46,50,0,46,,,,,,,
3,4,1,0,3,0.2,1,0.00E+00,0.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0,3,0.2,4,1.00E+00,0.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0,3,0.2,12,0.00E+00,1.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0,3,1,1,0.00E+00,0.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0,3,1,4,1.00E+00,0.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0,3,1,12,0.00E+00,1.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0,3,5,1,0.00E+00,0.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,0,3,5,4,1.00E+00,0.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,0,3,5,12,0.00E+00,1.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
4,4,1,0,4,0.2,1,0.00E+00,0.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0,4,0.2,4,1.00E+00,0.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0,4,0.2,16,0.00E+00,1.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0,4,1,1,0.00E+00,0.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0,4,1,4,1.00E+00,0.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0,4,1,16,0.00E+00,1.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0,4,5,1,0.00E+00,0.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,0,4,5,4,1.00E+00,0.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,0,4,5,16,0.00E+00,1.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
5,4,1,0,5,0.2,1,0.00E+00,0.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0,5,0.2,4,1.00E+00,0.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0,5,0.2,20,0.00E+00,1.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0,5,1,1,0.00E+00,0.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0,5,1,4,1.00E+00,0.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0,5,1,20,0.00E+00,1.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0,5,5,1,0.00E+00,0.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,0,5,5,4,1.00E+00,0.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,0,5,5,20,0.00E+00,1.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
3,4,1,0.5,3,0.2,1,0.00E+00,0.00E+00,16,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0.5,3,0.2,4,1.00E+00,0.00E+00,16,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0.5,3,0.2,12,0.00E+00,1.00E+00,16,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,0.5,3,1,1,0.00E+00,0.00E+00,16,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0.5,3,1,4,1.00E+00,0.00E+00,16,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0.5,3,1,12,0.00E+00,1.00E+00,16,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,0.5,3,5,1,0.00E+00,0.00E+00,16,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,0.5,3,5,4,1.00E+00,0.00E+00,16,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,0.5,3,5,12,0.00E+00,1.00E+00,16,6,15,20,15,20,29,33,0,29,,,,,,,
4,4,1,0.5,4,0.2,1,0.00E+00,0.00E+00,16,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0.5,4,0.2,4,1.00E+00,0.00E+00,16,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0.5,4,0.2,16,0.00E+00,1.00E+00,16,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,0.5,4,1,1,0.00E+00,0.00E+00,16,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0.5,4,1,4,1.00E+00,0.00E+00,16,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0.5,4,1,16,0.00E+00,1.00E+00,16,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,0.5,4,5,1,0.00E+00,0.00E+00,16,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,0.5,4,5,4,1.00E+00,0.00E+00,16,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,0.5,4,5,16,0.00E+00,1.00E+00,16,6,20,24,20,24,37,42,0,37,,,,,,,
5,4,1,0.5,5,0.2,1,0.00E+00,0.00E+00,16,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0.5,5,0.2,4,1.00E+00,0.00E+00,16,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0.5,5,0.2,20,0.00E+00,1.00E+00,16,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,0.5,5,1,1,0.00E+00,0.00E+00,16,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0.5,5,1,4,1.00E+00,0.00E+00,16,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0.5,5,1,20,0.00E+00,1.00E+00,16,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,0.5,5,5,1,0.00E+00,0.00E+00,16,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,0.5,5,5,4,1.00E+00,0.00E+00,16,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,0.5,5,5,20,0.00E+00,1.00E+00,16,6,24,29,24,29,46,50,0,46,,,,,,,
3,4,1,1,3,0.2,1,0.00E+00,0.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,1,3,0.2,4,1.00E+00,0.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,1,3,0.2,12,0.00E+00,1.00E+00,12,2,9,12,9,12,19,23,0,19,,,,,,,
3,4,1,1,3,1,1,0.00E+00,0.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,1,3,1,4,1.00E+00,0.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,1,3,1,12,0.00E+00,1.00E+00,12,4,12,16,12,16,24,28,0,24,,,,,,,
3,4,1,1,3,5,1,0.00E+00,0.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,1,3,5,4,1.00E+00,0.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
3,4,1,1,3,5,12,0.00E+00,1.00E+00,12,6,15,20,15,20,29,33,0,29,,,,,,,
4,4,1,1,4,0.2,1,0.00E+00,0.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,1,4,0.2,4,1.00E+00,0.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,1,4,0.2,16,0.00E+00,1.00E+00,12,2,12,16,12,16,27,30,0,27,,,,,,,
4,4,1,1,4,1,1,0.00E+00,0.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,1,4,1,4,1.00E+00,0.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,1,4,1,16,0.00E+00,1.00E+00,12,4,16,20,16,20,32,36,0,32,,,,,,,
4,4,1,1,4,5,1,0.00E+00,0.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,1,4,5,4,1.00E+00,0.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
4,4,1,1,4,5,16,0.00E+00,1.00E+00,12,6,20,24,20,24,37,42,0,37,,,,,,,
5,4,1,1,5,0.2,1,0.00E+00,0.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,1,5,0.2,4,1.00E+00,0.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,1,5,0.2,20,0.00E+00,1.00E+00,12,2,16,19,16,19,34,38,0,34,,,,,,,
5,4,1,1,5,1,1,0.00E+00,0.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,1,5,1,4,1.00E+00,0.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,1,5,1,20,0.00E+00,1.00E+00,12,4,20,24,20,24,40,44,0,40,,,,,,,
5,4,1,1,5,5,1,0.00E+00,0.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,1,5,5,4,1.00E+00,0.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
5,4,1,1,5,5,20,0.00E+00,1.00E+00,12,6,24,29,24,29,46,50,0,46,,,,,,,
3,4,1.5,0,3,0.2,1,0.00E+00,0.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0,3,0.2,4,1.00E+00,0.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0,3,0.2,12,0.00E+00,1.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0,3,1,1,0.00E+00,0.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0,3,1,4,1.00E+00,0.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0,3,1,12,0.00E+00,1.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0,3,5,1,0.00E+00,0.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,0,3,5,4,1.00E+00,0.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,0,3,5,12,0.00E+00,1.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
4,4,1.5,0,4,0.2,1,0.00E+00,0.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0,4,0.2,4,1.00E+00,0.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0,4,0.2,16,0.00E+00,1.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0,4,1,1,0.00E+00,0.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0,4,1,4,1.00E+00,0.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0,4,1,16,0.00E+00,1.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0,4,5,1,0.00E+00,0.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,0,4,5,4,1.00E+00,0.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,0,4,5,16,0.00E+00,1.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
5,4,1.5,0,5,0.2,1,0.00E+00,0.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0,5,0.2,4,1.00E+00,0.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0,5,0.2,20,0.00E+00,1.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0,5,1,1,0.00E+00,0.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0,5,1,4,1.00E+00,0.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0,5,1,20,0.00E+00,1.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0,5,5,1,0.00E+00,0.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,0,5,5,4,1.00E+00,0.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,0,5,5,20,0.00E+00,1.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
3,4,1.5,0.5,3,0.2,1,0.00E+00,0.00E+00,28,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0.5,3,0.2,4,1.00E+00,0.00E+00,28,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0.5,3,0.2,12,0.00E+00,1.00E+00,28,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,0.5,3,1,1,0.00E+00,0.00E+00,28,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0.5,3,1,4,1.00E+00,0.00E+00,28,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0.5,3,1,12,0.00E+00,1.00E+00,28,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,0.5,3,5,1,0.00E+00,0.00E+00,28,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,0.5,3,5,4,1.00E+00,0.00E+00,28,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,0.5,3,5,12,0.00E+00,1.00E+00,28,7,17,22,17,22,31,36,0,31,,,,,,,
4,4,1.5,0.5,4,0.2,1,0.00E+00,0.00E+00,28,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0.5,4,0.2,4,1.00E+00,0.00E+00,28,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0.5,4,0.2,16,0.00E+00,1.00E+00,28,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,0.5,4,1,1,0.00E+00,0.00E+00,28,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0.5,4,1,4,1.00E+00,0.00E+00,28,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0.5,4,1,16,0.00E+00,1.00E+00,28,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,0.5,4,5,1,0.00E+00,0.00E+00,28,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,0.5,4,5,4,1.00E+00,0.00E+00,28,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,0.5,4,5,16,0.00E+00,1.00E+00,28,7,22,26,22,26,40,45,0,40,,,,,,,
5,4,1.5,0.5,5,0.2,1,0.00E+00,0.00E+00,28,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0.5,5,0.2,4,1.00E+00,0.00E+00,28,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0.5,5,0.2,20,0.00E+00,1.00E+00,28,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,0.5,5,1,1,0.00E+00,0.00E+00,28,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0.5,5,1,4,1.00E+00,0.00E+00,28,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0.5,5,1,20,0.00E+00,1.00E+00,28,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,0.5,5,5,1,0.00E+00,0.00E+00,28,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,0.5,5,5,4,1.00E+00,0.00E+00,28,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,0.5,5,5,20,0.00E+00,1.00E+00,28,7,26,31,26,31,49,54,0,49,,,,,,,
3,4,1.5,1,3,0.2,1,0.00E+00,0.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,1,3,0.2,4,1.00E+00,0.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,1,3,0.2,12,0.00E+00,1.00E+00,20,1,7,10,7,10,17,20,0,17,,,,,,,
3,4,1.5,1,3,1,1,0.00E+00,0.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,1,3,1,4,1.00E+00,0.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,1,3,1,12,0.00E+00,1.00E+00,20,3,11,15,11,15,23,27,0,23,,,,,,,
3,4,1.5,1,3,5,1,0.00E+00,0.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,1,3,5,4,1.00E+00,0.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
3,4,1.5,1,3,5,12,0.00E+00,1.00E+00,20,7,17,22,17,22,31,36,0,31,,,,,,,
4,4,1.5,1,4,0.2,1,0.00E+00,0.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,1,4,0.2,4,1.00E+00,0.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,1,4,0.2,16,0.00E+00,1.00E+00,20,1,10,14,10,14,24,27,0,24,,,,,,,
4,4,1.5,1,4,1,1,0.00E+00,0.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,1,4,1,4,1.00E+00,0.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,1,4,1,16,0.00E+00,1.00E+00,20,3,15,19,15,19,31,35,0,31,,,,,,,
4,4,1.5,1,4,5,1,0.00E+00,0.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,1,4,5,4,1.00E+00,0.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
4,4,1.5,1,4,5,16,0.00E+00,1.00E+00,20,7,22,26,22,26,40,45,0,40,,,,,,,
5,4,1.5,1,5,0.2,1,0.00E+00,0.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,1,5,0.2,4,1.00E+00,0.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,1,5,0.2,20,0.00E+00,1.00E+00,20,1,14,17,14,17,31,34,0,31,,,,,,,
5,4,1.5,1,5,1,1,0.00E+00,0.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,1,5,1,4,1.00E+00,0.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,1,5,1,20,0.00E+00,1.00E+00,20,3,19,23,19,23,39,43,0,39,,,,,,,
5,4,1.5,1,5,5,1,0.00E+00,0.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,1,5,5,4,1.00E+00,0.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
5,4,1.5,1,5,5,20,0.00E+00,1.00E+00,20,7,26,31,26,31,49,54,0,49,,,,,,,
3,6,0.7,0,3,0.2,1,0.00E+00,0.00E+00,12,4,15,21,15,21,30,36,0,30,,,,,,,
3,6,0.7,0,3,0.2,6,1.00E+00,0.00E+00,12,4,15,21,15,21,30,36,0,30,,,,,,,
3,6,0.7,0,3,0.2,18,0.00E+00,1.00E+00,12,4,15,21,15,21,30,36,0,30,,,,,,,
3,6,0.7,0,3,1,1,0.00E+00,0.00E+00,12,6,18,24,18,24,36,42,0,36,,,,,,,
